BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.294353637156423e6,23464.627441101966,-27898.264597526115,0.0,0.0,0.0,6.043882043645515e-11,0.0,0.0,-8.28992e6
t1,17669.520287312796,2.20607313332828e-9,-7.520287315009249,0.0,0.0,0.0,1.7968850301657498e-13,0.0,0.0,-17662.0
t2,15705.15156779453,1.0970603391712446e-9,-261.15156779562625,0.0,0.0,0.0,1.7923270403060977e-13,0.0,0.0,-15444.0
t3,14780.09210521306,2.3668492112079322e-9,-177.09210521542744,0.0,0.0,0.0,1.796875222677992e-13,0.0,0.0,-14603.0
t4,14265.164891733493,2.0610991179271657e-9,-158.16489173555445,0.0,0.0,0.0,1.798516531612125e-13,0.0,0.0,-14107.0
t5,13986.286904112812,1.9981054673306486e-9,-151.28690411481062,0.0,0.0,0.0,1.7990797679178693e-13,0.0,0.0,-13835.0
t6,14572.818712328626,2.0221212533956025e-9,-143.81871233064717,0.0,0.0,0.0,1.797951827009224e-13,0.0,0.0,-14429.0
t7,14898.849442065077,2.3439768991718188e-9,-119.8494420674197,0.0,0.0,0.0,1.7980828754037922e-13,0.0,0.0,-14779.0
t8,15007.068177435256,2.4654580739509093e-9,-116.06817743772035,0.0,0.0,0.0,1.801087237071476e-13,0.0,0.0,-14891.0
t9,16354.765586498885,2.501237498748474e-9,-114.7655865013837,0.0,0.0,0.0,1.801917108200043e-13,0.0,0.0,-16240.0
t10,18559.891469431757,2.5176410452496758e-9,-113.89146943427754,0.0,0.0,0.0,1.7988978172646616e-13,0.0,0.0,-18446.0
t11,20762.260659190004,2.5355540097910065e-9,-112.26065919254334,0.0,0.0,0.0,1.7941000662883634e-13,0.0,0.0,-20650.0
t12,22665.812822172276,2.825393741814796e-9,-98.81282217510314,0.0,0.0,0.0,1.787761928242106e-13,0.0,0.0,-22567.0
t13,24502.758125286844,2.930027428492917e-9,-96.75812528977804,0.0,0.0,0.0,1.7854476245624272e-13,0.0,0.0,-24406.0
t14,25343.94550090139,2.739018519458805e-9,-104.9455009041329,0.0,0.0,0.0,1.7784366783936045e-13,0.0,0.0,-25239.0
t15,26243.90687952221,2.690006600455325e-9,-105.90687952490707,0.0,0.0,0.0,1.7746219793484666e-13,0.0,0.0,-26138.0
t16,27716.38571572173,2.6615868264110514e-9,-105.38571572439166,0.0,0.0,0.0,1.772993802405435e-13,0.0,0.0,-27611.0
