BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0998292682989303e7,45198.60115678865,-53424.28414608645,0.0,0.0,0.0,1.3401186579297492e-11,0.0,0.0,-1.0990067e7
t1,26117.28286368273,2.9473437057869277e-9,-76.28286369866146,0.0,0.0,0.0,4.000571821524157e-14,0.0,0.0,-26041.0
t2,24895.76345489722,1.8948707935996072e-8,-1018.7634549161685,0.0,0.0,0.0,3.978224743512875e-14,0.0,0.0,-23877.0
t3,23880.49045956049,3.2310225580354284e-9,-553.4904595637187,0.0,0.0,0.0,3.978726642030317e-14,0.0,0.0,-23327.0
t4,23691.387272711887,1.6134423317358658e-9,-462.3872727135014,0.0,0.0,0.0,3.9784348987906297e-14,0.0,0.0,-23229.0
t5,23902.356015808215,1.4442941030068866e-9,-419.35601580966124,0.0,0.0,0.0,3.978737022757325e-14,0.0,0.0,-23483.0
t6,24914.513343017847,1.4059349350372137e-9,-396.5133430192564,0.0,0.0,0.0,3.979796084228474e-14,0.0,0.0,-24518.0
t7,26262.932472644537,1.6560123617262297e-9,-290.93247264619157,0.0,0.0,0.0,3.980329859084631e-14,0.0,0.0,-25972.0
t8,28220.357754049797,1.6406496177069611e-9,-309.35775405143556,0.0,0.0,0.0,3.9812673607955133e-14,0.0,0.0,-27911.0
t9,29139.08460785286,1.7439969399092672e-9,-277.08460785460676,0.0,0.0,0.0,3.982092997172369e-14,0.0,0.0,-28862.0
t10,31223.037206060424,1.6306155978003346e-9,-292.0372060620495,0.0,0.0,0.0,3.9819635863934005e-14,0.0,0.0,-30931.0
t11,32179.847830502273,1.5468795078196694e-9,-287.8478305038214,0.0,0.0,0.0,3.981911010148724e-14,0.0,0.0,-31892.0
t12,34366.24783119465,1.5151610358033935e-9,-243.24783119615353,0.0,0.0,0.0,3.982335311183129e-14,0.0,0.0,-34123.0
t13,35686.72566871186,1.3661360932480348e-9,-247.7256687132137,0.0,0.0,0.0,3.981167758074794e-14,0.0,0.0,-35439.0
t14,35659.519837295724,1.2858831205212226e-9,-254.51983729700342,0.0,0.0,0.0,3.981510098310469e-14,0.0,0.0,-35405.0
t15,35675.60008311982,1.2117055462685808e-9,-256.6000831210272,0.0,0.0,0.0,3.9825447687036644e-14,0.0,0.0,-35419.0
t16,35791.24849145839,1.0932362290228902e-9,-279.2484914594768,0.0,0.0,0.0,3.9825832589472044e-14,0.0,0.0,-35512.0
t17,37330.97430607861,1.2121151776492703e-9,-218.974306079811,0.0,0.0,0.0,3.9804577636665776e-14,0.0,0.0,-37112.0
t18,38324.27172749937,1.16809291379356e-9,-215.27172750054103,0.0,0.0,0.0,3.9815052687447303e-14,0.0,0.0,-38109.0
