Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-57.156521739128145,0.0,0.0,0.0,0.0,0.0,-58.426666666667614
t2,0.0,0.0,0.0,0.0,0.0,-57.15652173906564,0.0,0.0,0.0,0.0,0.0,-47.923124796028986
t3,0.0,0.0,0.0,0.0,0.0,-57.156521739065894,0.0,0.0,0.0,0.0,0.0,-48.98950061064863
t4,0.0,0.0,0.0,0.0,0.0,-57.15652173906615,0.0,0.0,0.0,0.0,0.0,-49.57582275582402
t5,0.0,0.0,0.0,0.0,0.0,-57.15652173906642,0.0,0.0,0.0,0.0,0.0,-49.86357942948389
t6,0.0,0.0,0.0,0.0,0.0,-57.156521739066676,0.0,0.0,0.0,0.0,0.0,-50.069892372339446
t7,0.0,0.0,0.0,0.0,0.0,-57.156521739066896,0.0,0.0,0.0,0.0,0.0,-50.258754248219645
t8,0.0,0.0,0.0,0.0,0.0,-57.156521739067166,0.0,0.0,0.0,0.0,0.0,-50.40826245610299
t9,0.0,0.0,0.0,0.0,0.0,-57.156521739067436,0.0,0.0,0.0,0.0,0.0,-50.53574170832215
t10,0.0,0.0,0.0,0.0,0.0,-57.15652173906772,0.0,0.0,0.0,0.0,0.0,-50.649802122425626
t11,0.0,0.0,0.0,0.0,0.0,-57.15652173906799,0.0,0.0,0.0,0.0,0.0,-50.75486272548387
t12,0.0,0.0,0.0,0.0,0.0,-57.15652173906824,0.0,0.0,0.0,0.0,0.0,-50.85354696493565
t13,0.0,0.0,0.0,0.0,0.0,-57.15652173906852,0.0,0.0,0.0,0.0,0.0,-50.94703145324215
t14,0.0,0.0,0.0,0.0,0.0,-57.156521739068815,0.0,0.0,0.0,0.0,0.0,-51.03775687501393
t15,0.0,0.0,0.0,0.0,0.0,-57.156521739069106,0.0,0.0,0.0,0.0,0.0,-51.12621636316278
t16,0.0,0.0,0.0,0.0,0.0,-57.15652173906941,0.0,0.0,0.0,0.0,0.0,-51.212765414202096
t17,0.0,0.0,0.0,0.0,0.0,-57.15652173906967,0.0,0.0,0.0,0.0,0.0,-51.29805513018523
t18,0.0,0.0,0.0,0.0,0.0,-57.15652173906997,0.0,0.0,0.0,0.0,0.0,-51.382034187633266
t19,0.0,0.0,0.0,0.0,0.0,-57.15652173907028,0.0,0.0,0.0,0.0,0.0,-51.46523715476676
t20,0.0,0.0,0.0,0.0,0.0,-57.1565217390706,0.0,0.0,0.0,0.0,0.0,-51.54715741907298
t21,0.0,0.0,0.0,0.0,0.0,-57.15652173907091,0.0,0.0,0.0,0.0,0.0,-51.62754584283402
t22,0.0,0.0,0.0,0.0,0.0,-57.15652173907118,0.0,0.0,0.0,0.0,0.0,-51.706931837021244
t23,0.0,0.0,0.0,0.0,0.0,-57.156521739071515,0.0,0.0,0.0,0.0,0.0,-51.78508918607606
t24,0.0,0.0,0.0,0.0,0.0,-57.15652173907185,0.0,0.0,0.0,0.0,0.0,-51.86229162723715
t25,0.0,0.0,0.0,0.0,0.0,-57.15652173907219,0.0,0.0,0.0,0.0,0.0,-51.93868498316407
t26,0.0,0.0,0.0,0.0,0.0,-57.156521739072524,0.0,0.0,0.0,0.0,0.0,-52.01435868585656
t27,0.0,0.0,0.0,0.0,0.0,-57.156521739072815,0.0,0.0,0.0,0.0,0.0,-52.08945273966697
t28,0.0,0.0,0.0,0.0,0.0,-57.15652173907317,0.0,0.0,0.0,0.0,0.0,-52.163859859467216
t29,0.0,0.0,0.0,0.0,0.0,-57.156521739073526,0.0,0.0,0.0,0.0,0.0,-52.23657032180658
t30,0.0,0.0,0.0,0.0,0.0,-57.15652173907389,0.0,0.0,0.0,0.0,0.0,-52.30875481422685
t31,0.0,0.0,0.0,0.0,0.0,-57.15652173907426,0.0,0.0,0.0,0.0,0.0,-52.380831208234454
t32,0.0,0.0,0.0,0.0,0.0,-57.15652173907456,0.0,0.0,0.0,0.0,0.0,-52.4525665011487
t33,0.0,0.0,0.0,0.0,0.0,-57.15652173907494,0.0,0.0,0.0,0.0,0.0,-52.523734035252396
t34,0.0,0.0,0.0,0.0,0.0,-57.15652173907532,0.0,0.0,0.0,0.0,0.0,-52.59669808833812
t35,0.0,0.0,0.0,0.0,0.0,-57.15652173907571,0.0,0.0,0.0,0.0,0.0,-52.66918773880469
t36,0.0,0.0,0.0,0.0,0.0,-57.1565217390761,0.0,0.0,0.0,0.0,0.0,-52.74077266087714
t37,0.0,0.0,0.0,0.0,0.0,-57.15652173907643,0.0,0.0,0.0,0.0,0.0,-52.8121267512132
t38,0.0,0.0,0.0,0.0,0.0,-57.15652173907684,0.0,0.0,0.0,0.0,0.0,-52.88314930081056
t39,0.0,0.0,0.0,0.0,0.0,-57.15652173907725,0.0,0.0,0.0,0.0,0.0,-52.95221305429614
t40,0.0,0.0,0.0,0.0,0.0,-57.15652173907767,0.0,0.0,0.0,0.0,0.0,-53.0211537238336
t41,0.0,0.0,0.0,0.0,0.0,-57.15652173907809,0.0,0.0,0.0,0.0,0.0,-53.09021027731099
t42,0.0,0.0,0.0,0.0,0.0,-57.15652173907846,0.0,0.0,0.0,0.0,0.0,-53.15922121314858
t43,0.0,0.0,0.0,0.0,0.0,-57.1565217390789,0.0,0.0,0.0,0.0,0.0,-53.22778143874666
t44,0.0,0.0,0.0,0.0,0.0,-57.15652173907934,0.0,0.0,0.0,0.0,0.0,-53.29568472104816
t45,0.0,0.0,0.0,0.0,0.0,-57.156521739079786,0.0,0.0,0.0,0.0,0.0,-53.363576485365115
t46,0.0,0.0,0.0,0.0,0.0,-57.15652173908024,0.0,0.0,0.0,0.0,0.0,-53.43153718057946
t47,0.0,0.0,0.0,0.0,0.0,-57.15652173908066,0.0,0.0,0.0,0.0,0.0,-53.49979946704967
t48,0.0,0.0,0.0,0.0,0.0,-57.156521739081136,0.0,0.0,0.0,0.0,0.0,-53.56831160708981
t49,0.0,0.0,0.0,0.0,0.0,-57.15652173908162,0.0,0.0,0.0,0.0,0.0,-53.63858151463183
t50,0.0,0.0,0.0,0.0,0.0,-57.15652173908211,0.0,0.0,0.0,0.0,0.0,-53.70922202576817
t51,0.0,0.0,0.0,0.0,0.0,-57.15652173908261,0.0,0.0,0.0,0.0,0.0,-53.779793262794364
t52,0.0,0.0,0.0,0.0,0.0,-57.15652173908306,0.0,0.0,0.0,0.0,0.0,-53.85091267331728
t53,0.0,0.0,0.0,0.0,0.0,-57.15652173908359,0.0,0.0,0.0,0.0,0.0,-53.922493845148
t54,0.0,0.0,0.0,0.0,0.0,-57.15652173908412,0.0,0.0,0.0,0.0,0.0,-53.99249388488602
t55,0.0,0.0,0.0,0.0,0.0,-57.15652173908467,0.0,0.0,0.0,0.0,0.0,-54.063137444234464
t56,0.0,0.0,0.0,0.0,0.0,-57.15652173908522,0.0,0.0,0.0,0.0,0.0,-54.134862460940624
t57,0.0,0.0,0.0,0.0,0.0,-57.15652173908573,0.0,0.0,0.0,0.0,0.0,-54.20727340333874
t58,0.0,0.0,0.0,0.0,0.0,-57.156521739086315,0.0,0.0,0.0,0.0,0.0,-54.28023295375168
t59,0.0,0.0,0.0,0.0,0.0,-57.156521739086905,0.0,0.0,0.0,0.0,0.0,-54.35548809780576
t60,0.0,0.0,0.0,0.0,0.0,-57.15652173908751,0.0,0.0,0.0,0.0,0.0,-54.43159024881453
t61,0.0,0.0,0.0,0.0,0.0,-57.15652173908813,0.0,0.0,0.0,0.0,0.0,-54.50842304083415
