Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,39825.66839810158,0.0,0.0,0.0,0.0,0.0,7531.564850792044,47357.23324889362
t1,0.0,0.0,0.0,0.0,0.0,120.11186186776534,0.0,0.0,0.0,0.0,0.0,340.3366120305513,460.44847389831665
t2,0.0,0.0,0.0,0.0,0.0,13.87414487121435,0.0,0.0,0.0,0.0,0.0,1.5904440444096981e-10,13.874144871373394
t3,0.0,0.0,0.0,0.0,0.0,14.159105373688574,0.0,0.0,0.0,0.0,0.0,1.2424495892848114e-10,14.15910537381282
t4,0.0,0.0,0.0,0.0,0.0,10.616815844189263,0.0,0.0,0.0,0.0,0.0,1.2580709239588777e-10,10.61681584431507
t5,0.0,0.0,0.0,0.0,0.0,10.161812560715884,0.0,0.0,0.0,0.0,0.0,1.2717849929881296e-10,10.161812560843062
t6,0.0,0.0,0.0,0.0,0.0,9.529210615822498,0.0,0.0,0.0,0.0,0.0,1.2292260112773072e-10,9.52921061594542
t7,0.0,0.0,0.0,0.0,0.0,8.06328547609735,0.0,0.0,0.0,0.0,0.0,1.1610660962293956e-10,8.063285476213457
t8,0.0,0.0,0.0,0.0,0.0,7.796556004964967,0.0,0.0,0.0,0.0,0.0,1.1451829457545047e-10,7.796556005079485
t9,0.0,0.0,0.0,0.0,0.0,7.958539098414953,0.0,0.0,0.0,0.0,0.0,1.1602286767768086e-10,7.958539098530975
t10,0.0,0.0,0.0,0.0,0.0,8.179925941390552,0.0,0.0,0.0,0.0,0.0,1.17941989773377e-10,8.179925941508493
t11,0.0,0.0,0.0,0.0,0.0,8.158287707404588,0.0,0.0,0.0,0.0,0.0,1.1625174134770323e-10,8.15828770752084
t12,0.0,0.0,0.0,0.0,0.0,7.586611694652759,0.0,0.0,0.0,0.0,0.0,1.1316415228043865e-10,7.5866116947659235
t13,0.0,0.0,0.0,0.0,0.0,7.822548345425988,0.0,0.0,0.0,0.0,0.0,1.145510782483053e-10,7.822548345540539
t14,0.0,0.0,0.0,0.0,0.0,8.053016531641193,0.0,0.0,0.0,0.0,0.0,1.187259874365836e-10,8.05301653175992
t15,0.0,0.0,0.0,0.0,0.0,8.258849630435181,0.0,0.0,0.0,0.0,0.0,1.231577787986143e-10,8.25884963055834
t16,0.0,0.0,0.0,0.0,0.0,8.315129357257218,0.0,0.0,0.0,0.0,0.0,1.2270251819880724e-10,8.31512935737992
t17,0.0,0.0,0.0,0.0,0.0,7.68245712942359,0.0,0.0,0.0,0.0,0.0,1.1850834648726227e-10,7.682457129542099
t18,0.0,0.0,0.0,0.0,0.0,7.927621925968884,0.0,0.0,0.0,0.0,0.0,1.2108524053363565e-10,7.927621926089969
t19,0.0,0.0,0.0,0.0,0.0,8.754571992796425,0.0,0.0,0.0,0.0,0.0,1.3080994954633886e-10,8.754571992927234
t20,0.0,0.0,0.0,0.0,0.0,9.16902796868276,0.0,0.0,0.0,0.0,0.0,1.385532413221668e-10,9.169027968821315
t21,0.0,0.0,0.0,0.0,0.0,9.041968966840011,0.0,0.0,0.0,0.0,0.0,1.3512471676345628e-10,9.041968966975135
t22,0.0,0.0,0.0,0.0,0.0,8.219218088106128,0.0,0.0,0.0,0.0,0.0,1.2821662381544216e-10,8.219218088234346
t23,0.0,0.0,0.0,0.0,0.0,8.329122132524615,0.0,0.0,0.0,0.0,0.0,1.2916670443890187e-10,8.329122132653781
t24,0.0,0.0,0.0,0.0,0.0,8.649296548765317,0.0,0.0,0.0,0.0,0.0,1.350379266364645e-10,8.649296548900356
t25,0.0,0.0,0.0,0.0,0.0,8.920397325413846,0.0,0.0,0.0,0.0,0.0,1.402726779052771e-10,8.920397325554118
t26,0.0,0.0,0.0,0.0,0.0,9.033173878945437,0.0,0.0,0.0,0.0,0.0,1.39853375596216e-10,9.03317387908529
t27,0.0,0.0,0.0,0.0,0.0,8.285980716305284,0.0,0.0,0.0,0.0,0.0,1.3494144894320356e-10,8.285980716440225
t28,0.0,0.0,0.0,0.0,0.0,8.486743878766429,0.0,0.0,0.0,0.0,0.0,1.369793317204424e-10,8.48674387890341
t29,0.0,0.0,0.0,0.0,0.0,8.854728471471118,0.0,0.0,0.0,0.0,0.0,1.440486606542196e-10,8.854728471615166
t30,0.0,0.0,0.0,0.0,0.0,9.143999650421312,0.0,0.0,0.0,0.0,0.0,1.5081116692244213e-10,9.143999650572123
t31,0.0,0.0,0.0,0.0,0.0,9.29498580070642,0.0,0.0,0.0,0.0,0.0,1.5124323383362987e-10,9.294985800857663
t32,0.0,0.0,0.0,0.0,0.0,8.796649860829088,0.0,0.0,0.0,0.0,0.0,1.4989079628528038e-10,8.79664986097898
t33,0.0,0.0,0.0,0.0,0.0,9.10103866221373,0.0,0.0,0.0,0.0,0.0,1.555308734653058e-10,9.10103866236926
t34,0.0,0.0,0.0,0.0,0.0,9.444276160812505,0.0,0.0,0.0,0.0,0.0,1.6054469612744746e-10,9.44427616097305
t35,0.0,0.0,0.0,0.0,0.0,9.59812623148054,0.0,0.0,0.0,0.0,0.0,1.6373453817896826e-10,9.598126231644274
t36,0.0,0.0,0.0,0.0,0.0,9.663390862435891,0.0,0.0,0.0,0.0,0.0,1.623921071206215e-10,9.663390862598284
t37,0.0,0.0,0.0,0.0,0.0,8.723496692359161,0.0,0.0,0.0,0.0,0.0,1.5551252952851813e-10,8.723496692514674
t38,0.0,0.0,0.0,0.0,0.0,8.695261033034129,0.0,0.0,0.0,0.0,0.0,1.558548121246727e-10,8.695261033189983
t39,0.0,0.0,0.0,0.0,0.0,8.936758289457003,0.0,0.0,0.0,0.0,0.0,1.6301510660275025e-10,8.936758289620018
t40,0.0,0.0,0.0,0.0,0.0,9.233972112745027,0.0,0.0,0.0,0.0,0.0,1.7058816614508548e-10,9.233972112915616
t41,0.0,0.0,0.0,0.0,0.0,9.44778115994725,0.0,0.0,0.0,0.0,0.0,1.7354591878254328e-10,9.447781160120796
t42,0.0,0.0,0.0,0.0,0.0,9.225002123391706,0.0,0.0,0.0,0.0,0.0,1.7585856214649362e-10,9.225002123567565
t43,0.0,0.0,0.0,0.0,0.0,12.833519592911546,0.0,0.0,0.0,0.0,0.0,1.982217415518488e-10,12.833519593109768
t44,0.0,0.0,0.0,0.0,0.0,9.274338053838942,0.0,0.0,0.0,0.0,0.0,1.8047095261036632e-10,9.274338054019413
t45,0.0,0.0,0.0,0.0,0.0,9.868305064624712,0.0,0.0,0.0,0.0,0.0,1.8674046505045308e-10,9.868305064811453
t46,0.0,0.0,0.0,0.0,0.0,9.386291111482228,0.0,0.0,0.0,0.0,0.0,1.7934433843333256e-10,9.386291111661572
t47,0.0,0.0,0.0,0.0,0.0,8.54366745332916,0.0,0.0,0.0,0.0,0.0,1.724711150812821e-10,8.543667453501632
t48,0.0,0.0,0.0,0.0,0.0,8.893116197681975,0.0,0.0,0.0,0.0,0.0,1.7562957966119254e-10,8.893116197857605
t49,0.0,0.0,0.0,0.0,0.0,9.422408554286141,0.0,0.0,0.0,0.0,0.0,1.8247392519938744e-10,9.422408554468616
t50,0.0,0.0,0.0,0.0,0.0,9.884734492513733,0.0,0.0,0.0,0.0,0.0,1.8917992289294344e-10,9.884734492702913
t51,0.0,0.0,0.0,0.0,0.0,10.03714677883523,0.0,0.0,0.0,0.0,0.0,1.8784778227863067e-10,10.037146779023079
t52,0.0,0.0,0.0,0.0,0.0,9.148555668843281,0.0,0.0,0.0,0.0,0.0,1.7973166382355481e-10,9.148555669023013
t53,0.0,0.0,0.0,0.0,0.0,9.36870106271171,0.0,0.0,0.0,0.0,0.0,1.8089764467737539e-10,9.368701062892606
t54,0.0,0.0,0.0,0.0,0.0,9.866429356327373,0.0,0.0,0.0,0.0,0.0,1.9232622737315422e-10,9.8664293565197
t55,0.0,0.0,0.0,0.0,0.0,10.374286663114928,0.0,0.0,0.0,0.0,0.0,2.0327593156041337e-10,10.374286663318204
t56,0.0,0.0,0.0,0.0,0.0,10.96902613912229,0.0,0.0,0.0,0.0,0.0,2.104016340444467e-10,10.969026139332692
t57,0.0,0.0,0.0,0.0,0.0,10.054405836275324,0.0,0.0,0.0,0.0,0.0,2.0550910527580693e-10,10.054405836480832
t58,0.0,0.0,0.0,0.0,0.0,10.090113829985208,0.0,0.0,0.0,0.0,0.0,2.0824575286534275e-10,10.090113830193454
t59,0.0,0.0,0.0,0.0,0.0,10.397493746498347,0.0,0.0,0.0,0.0,0.0,2.164350745658156e-10,10.397493746714781
t60,0.0,0.0,0.0,0.0,0.0,10.856081492341119,0.0,0.0,0.0,0.0,0.0,2.2482274758096252e-10,10.856081492565941
t61,0.0,0.0,0.0,0.0,0.0,10.930602524922788,0.0,0.0,0.0,0.0,0.0,2.2365535890554993e-10,10.930602525146444
t62,0.0,0.0,0.0,0.0,0.0,9.80140256925661,0.0,0.0,0.0,0.0,0.0,2.1553391966886147e-10,9.801402569472144
t63,0.0,0.0,0.0,0.0,0.0,10.165326702662457,0.0,0.0,0.0,0.0,0.0,2.2010609909750664e-10,10.165326702882563
t64,0.0,0.0,0.0,0.0,0.0,10.879447176382984,0.0,0.0,0.0,0.0,0.0,2.3276393352810053e-10,10.879447176615747
t65,0.0,0.0,0.0,0.0,0.0,11.599300637300539,0.0,0.0,0.0,0.0,0.0,2.500336235909294e-10,11.599300637550572
t66,0.0,0.0,0.0,0.0,0.0,13.105465148156082,0.0,0.0,0.0,0.0,0.0,2.680958044462615e-10,13.105465148424178
t67,0.0,0.0,0.0,0.0,0.0,11.968053204389353,0.0,0.0,0.0,0.0,0.0,2.5929017779342894e-10,11.968053204648642
t68,0.0,0.0,0.0,0.0,0.0,11.036161004171099,0.0,0.0,0.0,0.0,0.0,2.4646868894024767e-10,11.036161004417568
t69,0.0,0.0,0.0,0.0,0.0,12.141651592223525,0.0,0.0,0.0,0.0,0.0,2.5986026224478733e-10,12.141651592483385
t70,0.0,0.0,0.0,0.0,0.0,12.074319147272563,0.0,0.0,0.0,0.0,0.0,2.6321796003815397e-10,12.074319147535782
t71,0.0,0.0,0.0,0.0,0.0,12.317357001517287,0.0,0.0,0.0,0.0,0.0,2.642644150705887e-10,12.317357001781552
t72,0.0,0.0,0.0,0.0,0.0,11.258555501529925,0.0,0.0,0.0,0.0,0.0,2.5687578468832805e-10,11.2585555017868
t73,0.0,0.0,0.0,0.0,0.0,11.754566251985347,0.0,0.0,0.0,0.0,0.0,2.6419803554368474e-10,11.754566252249544
t74,0.0,0.0,0.0,0.0,0.0,12.569106842690543,0.0,0.0,0.0,0.0,0.0,2.817613600240837e-10,12.569106842972305
t75,0.0,0.0,0.0,0.0,0.0,13.246518225444374,0.0,0.0,0.0,0.0,0.0,2.994945698832245e-10,13.246518225743868
t76,0.0,0.0,0.0,0.0,0.0,13.447267123207029,0.0,0.0,0.0,0.0,0.0,3.0373084691266914e-10,13.447267123510759
t77,0.0,0.0,0.0,0.0,0.0,11.903277331398158,0.0,0.0,0.0,0.0,0.0,2.981581758722148e-10,11.903277331696316
t78,0.0,0.0,0.0,0.0,0.0,12.093339482520673,0.0,0.0,0.0,0.0,0.0,3.1123975596655775e-10,12.093339482831912
t79,0.0,0.0,0.0,0.0,0.0,13.022466784781225,0.0,0.0,0.0,0.0,0.0,3.390875874121991e-10,13.022466785120312
