BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.131137921998762e7,39809.01326123204,-47357.23324889363,0.0,0.0,0.0,1.2465953668565822e-11,0.0,0.0,-1.1303831e7
t1,27751.44847389792,3.3557964663921117e-10,-460.44847389831665,0.0,0.0,0.0,3.8161029158580753e-14,0.0,0.0,-27291.0
t2,25929.87414486821,3.167493817774953e-9,-13.874144871373394,0.0,0.0,0.0,4.111495289800753e-14,0.0,0.0,-25916.0
t3,25724.159105373248,5.618699368870526e-10,-14.15910537381282,0.0,0.0,0.0,4.130458851864673e-14,0.0,0.0,-25710.0
t4,25764.61681584373,5.838871188591977e-10,-10.61681584431507,0.0,0.0,0.0,4.193157166122935e-14,0.0,0.0,-25754.0
t5,25978.161812560378,4.618192886770337e-10,-10.161812560843062,0.0,0.0,0.0,4.13756602986877e-14,0.0,0.0,-25968.0
t6,27239.529210615514,4.34146962624876e-10,-9.52921061594542,0.0,0.0,0.0,3.983420113915235e-14,0.0,0.0,-27230.0
t7,28647.06328547577,4.3920438325910895e-10,-8.063285476213457,0.0,0.0,0.0,3.898814767124723e-14,0.0,0.0,-28639.0
t8,29960.796556004647,4.3452295609024255e-10,-7.796556005079485,0.0,0.0,0.0,3.8849480648580205e-14,0.0,0.0,-29953.0
t9,30890.958539098105,4.221590776107667e-10,-7.958539098530975,0.0,0.0,0.0,3.823043519990211e-14,0.0,0.0,-30883.0
t10,32205.179925941102,4.0664132775096135e-10,-8.179925941508493,0.0,0.0,0.0,3.797977124977159e-14,0.0,0.0,-32197.0
t11,32972.15828770712,4.0036620730758936e-10,-8.15828770752084,0.0,0.0,0.0,3.7873673860037094e-14,0.0,0.0,-32964.0
t12,34208.58661169436,4.1165091328277384e-10,-7.5866116947659235,0.0,0.0,0.0,3.558354174279774e-14,0.0,0.0,-34201.0
t13,34722.82254834513,4.0863878440774924e-10,-7.822548345540539,0.0,0.0,0.0,3.514529943306424e-14,0.0,0.0,-34715.0
t14,33165.05301653137,3.9011430379261043e-10,-8.05301653175992,0.0,0.0,0.0,3.6105523068760034e-14,0.0,0.0,-33157.0
t15,32178.25884963018,3.703738744469295e-10,-8.25884963055834,0.0,0.0,0.0,3.696636729440377e-14,0.0,0.0,-32170.0
t16,31933.315129357015,3.6376112682300964e-10,-8.31512935737992,0.0,0.0,0.0,3.76938789504868e-14,0.0,0.0,-31925.0
t17,32010.68245712916,3.83780758255432e-10,-7.682457129542099,0.0,0.0,0.0,3.7201836797414814e-14,0.0,0.0,-32003.0
t18,32894.92762192571,3.7894603716012513e-10,-7.927621926089969,0.0,0.0,0.0,3.671489673821455e-14,0.0,0.0,-32887.0
t19,36918.75457199258,3.4817627123945866e-10,-8.754571992927234,0.0,0.0,0.0,3.392211881993365e-14,0.0,0.0,-36910.0
t20,37762.1690279685,3.2349351898305304e-10,-9.169027968821315,0.0,0.0,0.0,3.366679497713553e-14,0.0,0.0,-37753.0
t21,36245.04196896665,3.249984969434741e-10,-9.041968966975135,0.0,0.0,0.0,3.470622036996376e-14,0.0,0.0,-36236.0
t22,35005.219218087885,3.481224107270074e-10,-8.219218088234346,0.0,0.0,0.0,3.6153615590890886e-14,0.0,0.0,-34997.0
t23,32840.32912213231,3.4873816578496894e-10,-8.329122132653781,0.0,0.0,0.0,3.796484048735868e-14,0.0,0.0,-32832.0
t24,29968.649296548567,3.323723482074943e-10,-8.649296548900356,0.0,0.0,0.0,4.051785828706442e-14,0.0,0.0,-29960.0
t25,26349.92039732524,3.15946376755044e-10,-8.920397325554118,0.0,0.0,0.0,4.511211228905562e-14,0.0,0.0,-26341.0
t26,24822.03317387877,3.1120295502565123e-10,-9.03317387908529,0.0,0.0,0.0,4.688744032446894e-14,0.0,0.0,-24813.0
t27,24402.28598071611,3.288928044170069e-10,-8.285980716440225,0.0,0.0,0.0,4.7220701723538117e-14,0.0,0.0,-24394.0
t28,24704.486743878573,3.280704221126659e-10,-8.48674387890341,0.0,0.0,0.0,4.7052354273139546e-14,0.0,0.0,-24696.0
t29,25099.854728471302,3.120849993792311e-10,-8.854728471615166,0.0,0.0,0.0,4.6680119273820834e-14,0.0,0.0,-25091.0
t30,26583.143999650278,2.958150639490374e-10,-9.143999650572123,0.0,0.0,0.0,4.460354733370978e-14,0.0,0.0,-26574.0
t31,30582.294985800563,2.9033808402777916e-10,-9.294985800857663,0.0,0.0,0.0,4.054593544078833e-14,0.0,0.0,-30573.0
t32,36246.796649860684,2.9979322549034776e-10,-8.79664986097898,0.0,0.0,0.0,3.538146208004411e-14,0.0,0.0,-36238.0
t33,37688.10103866206,2.9372006202076414e-10,-9.10103866236926,0.0,0.0,0.0,3.388831719842688e-14,0.0,0.0,-37679.0
t34,37110.44427616069,2.8461533391048464e-10,-9.44427616097305,0.0,0.0,0.0,3.5682370883148206e-14,0.0,0.0,-37101.0
t35,36237.598126231365,2.7666007017573396e-10,-9.598126231644274,0.0,0.0,0.0,3.745925405324245e-14,0.0,0.0,-36228.0
t36,36536.663390862326,2.7490101259662965e-10,-9.663390862598284,0.0,0.0,0.0,3.786528270110665e-14,0.0,0.0,-36527.0
