BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.687060704290007e6,58398.86900038172,-69102.5732903825,0.0,0.0,0.0,2.803331346765956e-13,0.0,0.0,-7.676357e6
t1,16124.000000001712,5.018915080825177e-11,-1.7615897559198672e-9,0.0,0.0,0.0,8.335508697779271e-16,0.0,0.0,-16124.0
t2,14329.592591871866,3.6906999162732566e-10,-125.59259187217576,0.0,0.0,0.0,8.329551945122853e-16,0.0,0.0,-14204.0
t3,13916.634846504407,9.365253510731283e-11,-126.6348465045002,0.0,0.0,0.0,8.331150944125981e-16,0.0,0.0,-13790.0
t4,13539.794719382693,5.523780382754422e-11,-95.79471938275054,0.0,0.0,0.0,8.330630361011453e-16,0.0,0.0,-13444.0
t5,13591.311653294188,4.182021353890538e-11,-105.31165329423195,0.0,0.0,0.0,8.331384823719953e-16,0.0,0.0,-13486.0
t6,14810.851521008834,3.9241821821329495e-11,-102.85152100887372,0.0,0.0,0.0,8.330742288926459e-16,0.0,0.0,-14708.0
t7,15684.967947858691,4.475910024658159e-11,-88.967947858736,0.0,0.0,0.0,8.331018851144043e-16,0.0,0.0,-15596.0
t8,16030.016225763893,4.5088267685948426e-11,-88.01622576393905,0.0,0.0,0.0,8.331443242448006e-16,0.0,0.0,-15942.0
t9,17070.810385207824,4.4332603444277906e-11,-88.81038520786736,0.0,0.0,0.0,8.332527827068336e-16,0.0,0.0,-16982.0
t10,19335.655335439078,4.256635380444503e-11,-92.65533543912102,0.0,0.0,0.0,8.332263571162663e-16,0.0,0.0,-19243.0
t11,20945.82680691878,4.0980050856297797e-11,-94.82680691881976,0.0,0.0,0.0,8.3320029356782e-16,0.0,0.0,-20851.0
t12,22367.09132181812,4.3266568924843274e-11,-86.0913218181567,0.0,0.0,0.0,8.33133111703656e-16,0.0,0.0,-22281.0
t13,23673.94692998903,4.154493104237463e-11,-90.94692998906915,0.0,0.0,0.0,8.330852267990513e-16,0.0,0.0,-23583.0
t14,23798.686434871805,3.98877375608973e-11,-92.68643487184278,0.0,0.0,0.0,8.331303693436024e-16,0.0,0.0,-23706.0
t15,24432.781359502827,3.6651863645884045e-11,-100.78135950286344,0.0,0.0,0.0,8.330591908889085e-16,0.0,0.0,-24332.0
t16,25297.599118493486,3.468814335489236e-11,-103.59911849352254,0.0,0.0,0.0,8.330313310050749e-16,0.0,0.0,-25194.0
t17,27107.7565960091,4.205660185805725e-11,-86.75659600914264,0.0,0.0,0.0,8.330187531291735e-16,0.0,0.0,-27021.0
t18,26839.512525631293,3.76500294874579e-11,-94.51252563133009,0.0,0.0,0.0,8.330003416612597e-16,0.0,0.0,-26745.0
t19,28321.310699745587,3.7148531113194323e-11,-96.3106997456187,0.0,0.0,0.0,8.330074131775264e-16,0.0,0.0,-28225.0
t20,28846.451151124955,3.484753431878659e-11,-104.45115112498549,0.0,0.0,0.0,8.329934660179188e-16,0.0,0.0,-28742.0
t21,27687.90523788388,3.4383287829565354e-11,-108.9052378839177,0.0,0.0,0.0,8.329637084664979e-16,0.0,0.0,-27579.0
t22,24529.23140712057,3.822281505971223e-11,-88.2314071206079,0.0,0.0,0.0,8.329446423756022e-16,0.0,0.0,-24441.0
t23,21564.21044032179,3.780198612252883e-11,-90.21044032182557,0.0,0.0,0.0,8.329649881636761e-16,0.0,0.0,-21474.0
t24,18712.56837018832,3.6534461009966944e-11,-93.56837018835704,0.0,0.0,0.0,8.330584664705429e-16,0.0,0.0,-18619.0
t25,15188.908385891982,3.556931443979034e-11,-94.9083858920178,0.0,0.0,0.0,8.331215639758914e-16,0.0,0.0,-15094.0
t26,14386.835026587318,3.450791215555421e-11,-96.83502658735308,0.0,0.0,0.0,8.330821371521854e-16,0.0,0.0,-14290.0
t27,13852.670408659005,3.644589195854232e-11,-87.67040865904254,0.0,0.0,0.0,8.330924614443316e-16,0.0,0.0,-13765.0
t28,13899.073925125247,3.5717115319526664e-11,-91.07392512528223,0.0,0.0,0.0,8.330825764946982e-16,0.0,0.0,-13808.0
t29,14233.170571503213,3.418231299574929e-11,-96.17057150324494,0.0,0.0,0.0,8.330772652206935e-16,0.0,0.0,-14137.0
t30,15944.082610574236,3.3031959416833825e-11,-99.08261057426834,0.0,0.0,0.0,8.331625292279559e-16,0.0,0.0,-15845.0
t31,18645.923445641678,3.196923094824049e-11,-100.92344564170807,0.0,0.0,0.0,8.330773368472442e-16,0.0,0.0,-18545.0
t32,22607.565762257964,3.282468946938504e-11,-94.56576225799455,0.0,0.0,0.0,8.329966976421781e-16,0.0,0.0,-22513.0
t33,24212.82851728787,3.248594621920238e-11,-96.82851728790625,0.0,0.0,0.0,8.329871595261343e-16,0.0,0.0,-24116.0
t34,24474.660823747075,3.2003926824166416e-11,-97.66082374710503,0.0,0.0,0.0,8.331077292593813e-16,0.0,0.0,-24377.0
t35,24769.193248722797,3.058900803094611e-11,-102.19324872282688,0.0,0.0,0.0,8.331612429116668e-16,0.0,0.0,-24667.0
t36,25765.445017700375,2.9630473183500804e-11,-104.44501770040087,0.0,0.0,0.0,8.33103048026847e-16,0.0,0.0,-25661.0
t37,25819.226907351436,3.158832422669343e-11,-94.22690735146496,0.0,0.0,0.0,8.330738175542662e-16,0.0,0.0,-25725.0
t38,25384.419588761317,3.1777083710738316e-11,-94.41958876135111,0.0,0.0,0.0,8.330988339126052e-16,0.0,0.0,-25290.0
t39,26432.4551730748,3.05194872199258e-11,-99.45517307482628,0.0,0.0,0.0,8.330485220429682e-16,0.0,0.0,-26333.0
t40,29015.04180862885,2.6514147020042784e-11,-114.04180862887664,0.0,0.0,0.0,8.32969881392191e-16,0.0,0.0,-28901.0
t41,32330.141562353874,3.02764883190018e-11,-105.14156235390213,0.0,0.0,0.0,8.330178175181275e-16,0.0,0.0,-32225.0
t42,33652.448480662606,941.5515193374216,-2.8430145415220885e-11,0.0,0.0,0.0,8.331548276179647e-16,0.0,0.0,-34594.0
t43,31838.935786231163,2.956265623190229e-11,-97.93578623118674,0.0,0.0,0.0,8.330093549711401e-16,0.0,0.0,-31741.0
t44,27438.432583419806,2.8670925073963544e-11,-112.43258341983713,0.0,0.0,0.0,8.329513322008257e-16,0.0,0.0,-27326.0
t45,26246.646498136994,2.785457610333142e-11,-114.64649813701936,0.0,0.0,0.0,8.329352827792608e-16,0.0,0.0,-26132.0
t46,22842.034950856963,2.8414445202491496e-11,-109.03495085698948,0.0,0.0,0.0,8.329522592410305e-16,0.0,0.0,-22733.0
t47,19390.993546450474,3.0554996810895316e-11,-97.993546450499,0.0,0.0,0.0,8.330472167879589e-16,0.0,0.0,-19293.0
t48,17141.791112896346,3.082778367535167e-11,-98.79111289637335,0.0,0.0,0.0,8.331443882964186e-16,0.0,0.0,-17043.0
t49,15436.885086796125,3.008840367783707e-11,-102.88508679615488,0.0,0.0,0.0,8.331343518077412e-16,0.0,0.0,-15334.0
t50,14568.149394182108,2.9021705420075418e-11,-108.14939418213942,0.0,0.0,0.0,8.330896688288149e-16,0.0,0.0,-14460.0
t51,14044.409331953588,2.8661811734619438e-11,-109.40933195361731,0.0,0.0,0.0,8.330875501813204e-16,0.0,0.0,-13935.0
t52,14238.907649934818,3.080557603380873e-11,-98.90764993484946,0.0,0.0,0.0,8.330994854243703e-16,0.0,0.0,-14140.0
t53,14811.001203035432,3.077266800393914e-11,-102.00120303546568,0.0,0.0,0.0,8.33112347756143e-16,0.0,0.0,-14709.0
t54,16764.918007949196,2.977463041325668e-11,-107.91800794922398,0.0,0.0,0.0,8.3311302928662765e-16,0.0,0.0,-16657.0
t55,19924.283905132008,2.869783640051985e-11,-113.28390513203743,0.0,0.0,0.0,8.3303386376158e-16,0.0,0.0,-19811.0
t56,24131.60825140002,2.6942656993997294e-11,-121.60825140004745,0.0,0.0,0.0,8.329836939290627e-16,0.0,0.0,-24010.0
t57,25941.793196971154,2.7638077637076946e-11,-112.79319697117991,0.0,0.0,0.0,8.329749370029144e-16,0.0,0.0,-25829.0
t58,26353.95757165693,2.888783062869112e-11,-112.95757165696229,0.0,0.0,0.0,8.330100468693019e-16,0.0,0.0,-26241.0
t59,26568.582299060716,2.9781627222977974e-11,-112.5822990607397,0.0,0.0,0.0,8.330718162138972e-16,0.0,0.0,-26456.0
t60,27737.619341122,2.7864311434210325e-11,-123.61934112202746,0.0,0.0,0.0,8.330451173434341e-16,0.0,0.0,-27614.0
t61,27799.44049467388,2.6935379693477892e-11,-130.44049467390428,0.0,0.0,0.0,8.330150518644881e-16,0.0,0.0,-27669.0
t62,26703.32411435865,3.0084662354653614e-11,-119.32411435868381,0.0,0.0,0.0,8.330543632663074e-16,0.0,0.0,-26584.0
t63,27132.28344062619,2.8247028130227693e-11,-135.28344062621693,0.0,0.0,0.0,8.330134188895977e-16,0.0,0.0,-26997.0
t64,29017.71574613811,2.6751807802757796e-11,-88.71574613813725,0.0,0.0,0.0,8.330375685938352e-16,0.0,0.0,-28929.0
