BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.561781617429478e6,51084.536337774305,-60433.15376695352,0.0,0.0,0.0,1.08303051390771e-12,0.0,0.0,-7.552433e6
t1,17443.75856964346,4.735597381042421e-11,-443.7585696435101,0.0,0.0,0.0,3.2177305669662755e-15,0.0,0.0,-17000.0
t2,16120.172600966662,1.2092900319232036e-9,-142.1726009672847,0.0,0.0,0.0,3.217730566423438e-15,0.0,0.0,-15978.0
t3,15873.890022947136,9.541800146590575e-11,-148.89002294723065,0.0,0.0,0.0,3.2177305667853297e-15,0.0,0.0,-15725.0
t4,15960.619871749474,1.1499755104754128e-10,-114.61987174959494,0.0,0.0,0.0,3.2177305666302333e-15,0.0,0.0,-15846.0
t5,16355.335250736536,1.1100916917410507e-10,-120.335250736646,0.0,0.0,0.0,3.2177305666560827e-15,0.0,0.0,-16235.0
t6,17796.098216081955,8.657403279521907e-11,-117.09821608204072,0.0,0.0,0.0,3.2177305664492876e-15,0.0,0.0,-17679.0
t7,18795.872456979498,7.497906130240377e-11,-105.872456979563,0.0,0.0,0.0,3.2177305663200406e-15,0.0,0.0,-18690.0
t8,19525.827367945472,6.773954895165433e-11,-105.82736794553907,0.0,0.0,0.0,3.2177305662941912e-15,0.0,0.0,-19420.0
t9,20859.803205768287,6.37465238751589e-11,-108.8032057683532,0.0,0.0,0.0,3.217730566268342e-15,0.0,0.0,-20751.0
t10,22779.1207990681,6.113909595206861e-11,-111.12079906815009,0.0,0.0,0.0,3.217730566009848e-15,0.0,0.0,-22668.0
t11,24044.343872541893,5.920948120413344e-11,-111.34387254194418,0.0,0.0,0.0,3.217730565828902e-15,0.0,0.0,-23933.0
t12,24903.509460107984,5.786991916941056e-11,-103.50946010804775,0.0,0.0,0.0,3.217730565622107e-15,0.0,0.0,-24800.0
t13,25364.475295362503,5.669621398619236e-11,-105.47529536254771,0.0,0.0,0.0,3.2177305655187094e-15,0.0,0.0,-25259.0
t14,24446.571021745734,5.582576325848812e-11,-109.57102174579234,0.0,0.0,0.0,3.217730565751354e-15,0.0,0.0,-24337.0
t15,24522.27847251106,5.504491435828602e-11,-113.27847251112631,0.0,0.0,0.0,3.217730565570408e-15,0.0,0.0,-24409.0
