Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256100014594267e-10,0.0,0.0,0.0,1.256100014594267e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1067154658428755e-13,0.0,0.0,0.0,2.1067154658428755e-13
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1029793085754525e-13,0.0,0.0,0.0,2.1029793085754525e-13
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0811294510226894e-13,0.0,0.0,0.0,2.0811294510226894e-13
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0640268632409485e-13,0.0,0.0,0.0,2.0640268632409485e-13
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0526932018386206e-13,0.0,0.0,0.0,2.0526932018386206e-13
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0346977343819153e-13,0.0,0.0,0.0,2.0346977343819153e-13
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0188811286788816e-13,0.0,0.0,0.0,2.0188811286788816e-13
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0073155895884483e-13,0.0,0.0,0.0,2.0073155895884483e-13
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9960737207018594e-13,0.0,0.0,0.0,1.9960737207018594e-13
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975210087199685e-13,0.0,0.0,0.0,1.975210087199685e-13
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666274144080805e-13,0.0,0.0,0.0,1.9666274144080805e-13
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9563120009968751e-13,0.0,0.0,0.0,1.9563120009968751e-13
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9379136996570156e-13,0.0,0.0,0.0,1.9379136996570156e-13
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9264158401735332e-13,0.0,0.0,0.0,1.9264158401735332e-13
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249897544707704e-13,0.0,0.0,0.0,1.9249897544707704e-13
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9121885281261705e-13,0.0,0.0,0.0,1.9121885281261705e-13
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9137045634679617e-13,0.0,0.0,0.0,1.9137045634679617e-13
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9031895172664455e-13,0.0,0.0,0.0,1.9031895172664455e-13
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.870506892460065e-13,0.0,0.0,0.0,1.870506892460065e-13
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8506507285376613e-13,0.0,0.0,0.0,1.8506507285376613e-13
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7766612442798055e-13,0.0,0.0,0.0,1.7766612442798055e-13
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7555037391999435e-13,0.0,0.0,0.0,1.7555037391999435e-13
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7464630357454646e-13,0.0,0.0,0.0,1.7464630357454646e-13
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729162749575336e-13,0.0,0.0,0.0,1.729162749575336e-13
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7136300703043977e-13,0.0,0.0,0.0,1.7136300703043977e-13
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7024637899636696e-13,0.0,0.0,0.0,1.7024637899636696e-13
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6929736512993552e-13,0.0,0.0,0.0,1.6929736512993552e-13
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6840963312877645e-13,0.0,0.0,0.0,1.6840963312877645e-13
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682496454333481e-13,0.0,0.0,0.0,1.682496454333481e-13
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6832690007882851e-13,0.0,0.0,0.0,1.6832690007882851e-13
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67339652894975e-13,0.0,0.0,0.0,1.67339652894975e-13
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6700576784269302e-13,0.0,0.0,0.0,1.6700576784269302e-13
