BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.480776886591888e6,38136.59057301859,-45090.47716494674,0.0,0.0,0.0,8.398873617046413e-10,0.0,0.0,-7.473823e6
t1,19603.334637416683,5.241706469840215e-7,-138.33463794084784,0.0,0.0,0.0,2.5976253593698983e-12,0.0,0.0,-19465.0
t2,18073.86981685256,2.390294836844135e-6,-854.8698192351123,0.0,0.0,0.0,2.4759587854597748e-12,0.0,0.0,-17219.0
t3,16825.34737068491,7.758511954584157e-7,-514.347371460752,0.0,0.0,0.0,2.484890359725797e-12,0.0,0.0,-16311.0
t4,16074.616902019607,6.485956903108376e-8,-445.61690208446254,0.0,0.0,0.0,2.4965217511328252e-12,0.0,0.0,-15629.0
t5,15580.416702527145,3.269495981459488e-7,-410.41670285410885,0.0,0.0,0.0,2.5063521294051565e-12,0.0,0.0,-15170.0
t6,16248.864441744554,4.5996202818280045e-8,-385.8644417905489,0.0,0.0,0.0,2.4808972546488133e-12,0.0,0.0,-15863.0
t7,16733.81685469608,4.7874316058322034e-8,-311.8168547439525,0.0,0.0,0.0,2.4877869861963247e-12,0.0,0.0,-16422.0
t8,16508.869056060856,5.916526442972564e-8,-292.8690561200197,0.0,0.0,0.0,2.508726215516507e-12,0.0,0.0,-16216.0
t9,17278.37843180506,6.623443254624717e-8,-292.37843187129226,0.0,0.0,0.0,2.4956751494411463e-12,0.0,0.0,-16986.0
t10,19142.545445169122,7.3116903741852e-8,-284.5454452422369,0.0,0.0,0.0,2.5204345264635856e-12,0.0,0.0,-18858.0
t11,20579.709745175234,8.040602851800338e-8,-269.70974525562104,0.0,0.0,0.0,2.532143109342982e-12,0.0,0.0,-20310.0
t12,22555.353974704154,9.403096009694286e-8,-233.35397479818582,0.0,0.0,0.0,2.5027850131007214e-12,0.0,0.0,-22322.0
t13,24465.43912493217,9.943545655491598e-8,-226.4391250316285,0.0,0.0,0.0,2.5132056928956287e-12,0.0,0.0,-24239.0
t14,25268.02537872763,9.908599198194088e-8,-225.0253788267099,0.0,0.0,0.0,2.5158680250369226e-12,0.0,0.0,-25043.0
t15,26499.151921640114,9.16446794881477e-8,-227.1519217317922,0.0,0.0,0.0,2.4757170777410223e-12,0.0,0.0,-26272.0
t16,27831.37128100374,9.060467133517277e-8,-212.37128109437006,0.0,0.0,0.0,2.4811549401551906e-12,0.0,0.0,-27619.0
t17,30273.136587655616,1.1076011466077274e-7,-179.13658776649683,0.0,0.0,0.0,2.467536193728509e-12,0.0,0.0,-30094.0
t18,31468.636784170594,2.3959917548485804e-7,-163.63678441016674,0.0,0.0,0.0,2.465696698072184e-12,0.0,0.0,-31305.0
