Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.627715558219126e-9,0.0,0.0,0.0,5.627715558219126e-9
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6659807793087093e-11,0.0,0.0,0.0,1.6659807793087093e-11
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424270937668196e-11,0.0,0.0,0.0,1.4424270937668196e-11
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722487037804682e-11,0.0,0.0,0.0,1.722487037804682e-11
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846144755692165e-11,0.0,0.0,0.0,1.846144755692165e-11
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809890481190218e-11,0.0,0.0,0.0,1.809890481190218e-11
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6756986600572113e-11,0.0,0.0,0.0,1.6756986600572113e-11
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8639466906036556e-11,0.0,0.0,0.0,1.8639466906036556e-11
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9302015632077768e-11,0.0,0.0,0.0,1.9302015632077768e-11
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8545295464969733e-11,0.0,0.0,0.0,1.8545295464969733e-11
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0430200034673098e-11,0.0,0.0,0.0,2.0430200034673098e-11
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110196126422718e-11,0.0,0.0,0.0,2.110196126422718e-11
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029119563925902e-11,0.0,0.0,0.0,2.029119563925902e-11
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2959855066243898e-11,0.0,0.0,0.0,2.2959855066243898e-11
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312562742510036e-11,0.0,0.0,0.0,2.312562742510036e-11
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2158331288074544e-11,0.0,0.0,0.0,2.2158331288074544e-11
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.414503847834832e-11,0.0,0.0,0.0,2.414503847834832e-11
