Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2148654110383955e-10,0.0,0.0,0.0,4.2148654110383955e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560739703201018e-12,0.0,0.0,0.0,1.560739703201018e-12
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5907480088585501e-12,0.0,0.0,0.0,1.5907480088585501e-12
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621900279621513e-12,0.0,0.0,0.0,1.621900279621513e-12
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654229613030527e-12,0.0,0.0,0.0,1.654229613030527e-12
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.687871887938594e-12,0.0,0.0,0.0,1.687871887938594e-12
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7230604263838198e-12,0.0,0.0,0.0,1.7230604263838198e-12
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7592811597156806e-12,0.0,0.0,0.0,1.7592811597156806e-12
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7966704663182557e-12,0.0,0.0,0.0,1.7966704663182557e-12
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8351538711264337e-12,0.0,0.0,0.0,1.8351538711264337e-12
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8758101549371195e-12,0.0,0.0,0.0,1.8758101549371195e-12
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9185053514829553e-12,0.0,0.0,0.0,1.9185053514829553e-12
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9642655827233457e-12,0.0,0.0,0.0,1.9642655827233457e-12
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0133949184363927e-12,0.0,0.0,0.0,2.0133949184363927e-12
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0662475729143548e-12,0.0,0.0,0.0,2.0662475729143548e-12
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12492596951377e-12,0.0,0.0,0.0,2.12492596951377e-12
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1880070907608765e-12,0.0,0.0,0.0,2.1880070907608765e-12
